CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U72100NL1993PTC003884,A Z STEELS PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,200.00,1993-03-26,"Circular Road,,Dimapur,Kohima,Nagaland,797112-India",Unlisted,Strike Off,nagaland,Indian,72100,Business Services
U93090NL2017SGC013423,KOHIMA SMART CITY DEVELOPMENT LIMITED,ROC Shillong,Company limited by shares,State government company,Public,10000000.00,1000000.00,2017-03-24,"URA College of Teacher Education   Building, Near Union Baptist Church(UBC),Kohima,Kohima,Nagaland,797001-India",Unlisted,Active,nagaland,Indian,93090,"Community, personal and Social Services"
U01100NL2022PTC013642,AHTHIBUNG FARMERS PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,10000.00,2022-04-20,"C/O. ANEI   A BLOCK, AHTHIBUNG,PEREN,Kohima,Nagaland,797110-India",Unlisted,Active,nagaland,Indian,01100,Agriculture and Allied Activities
U01117NL1994PTC004174,COSMIC AGRO PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,20000.00,20.00,1994-07-12,"CIRCULAR ROADDIMAPUR,NAGALAND,Kohima,Nagaland,797112-India",Unlisted,Strike Off,nagaland,Indian,01117,Agriculture and Allied Activities
U01132NL2004PTC007378,LENTEN TEA ESTATES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,150000.00,2004-04-02,"HOUSE NO 33EAST DIMAPUR  AO CHURCH   DIST  DIMAPUR,NAGALAND,Dimapur,Nagaland,000000-India",Unlisted,Strike Off,nagaland,Indian,01132,Agriculture and Allied Activities
U15511NL2000PTC006000,UNITED BROTHERS DISTILLERIES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,5000000.00,0.00,2000-01-13,"C/O PHARMACEUTICAL AGENCYSYNDICATE   NAYAMO LOTHA ROAD, DIMAPUR-797112, NAGAL,AND.,DIMA PUR,Kohima,Nagaland,000000-India",Unlisted,Inactive for e-filing,nagaland,Indian,15511,Manufacturing (Food stuffs)
U72900NL2017PTC013439,LIANGTUANG TECHNOLOGIES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,150000.00,150000.00,2017-09-04,"K. Rio Building Liangtuang Tower Chumukedima Nagaland -797103,Chumukedima,Dimapur,Nagaland,797103-India",Unlisted,Active,nagaland,Indian,72900,Business Services
U72900NL2019PTC013491,NAGABOX ECOMMERCE PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2019-09-12,"KIKHRURUZHA COLONY   CHUMUKEDIMA VILLAGE,DIMAPUR,Dimapur,Nagaland,797103-India",Unlisted,Active,nagaland,Indian,72900,Business Services
U72900NL2020PTC013526,IDEASPARKS TECHNOLOGIES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2020-08-19,"GROUND FLOOR, HOUSE NO. 409 T K ANGAMI COMPLEX,,ARMY SUPPLY ROAD,Dimapur,Dimapur,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,72900,Business Services
U01409NL2022PTC013683,NILIWU FARMER PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,3000000.00,2076000.00,2022-09-06,"C/o Hotokhu Achumi   Block IV,Chumukedima,Dimapur,Nagaland,797103-India",Unlisted,Active,nagaland,Indian,01409,Agriculture and Allied Activities
U01611NL2024PTC013963,KHUTAK VALLEY ORGANIC PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,250000.00,2024-05-08,"NEMCHA BUILDING,,ALONGMEN WARD,,Mokokchung,Mokokchung,Nagaland,798601-India",Unlisted,Active,nagaland,Indian,01611,Agriculture and Allied Activities
U02001NL1988PTC002980,BHANDARI YANJO WOOD PRODUCTS PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,500000.00,165400.00,1988-05-10,"P O  & DIST VILL BHANDARITOWN DIST  WOKHA,NAGALAND,Nagaland,000000-India",Unlisted,Strike Off,nagaland,Indian,02001,Agriculture and Allied Activities
U05102NL2023PLC013880,ROCKY AMERICAN COALMINES LIMITED,ROC Shillong,Company limited by shares,Non-government company,Public,10000000.00,751200.00,2023-08-03,"H/No 124,Veterinary Colony, Block 1,Dimapur,Dimapur,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,05102,Mining and Quarrying
U09101NL2024PTC013932,MK SYNGAS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2024-02-02,"Patta 622 Baptish College Road,Khehokhu Village,Chumukedima,Dimapur,Nagaland,797103-India",Unlisted,Active,nagaland,Indian,09101,Mining and Quarrying
U10100NL2022PTC013662,KEVITHO MINING PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,10000.00,2022-06-27,"16 Lane-2, Ward no-04,Chumoukedima,Dimapur,Nagaland,797103-India",Unlisted,Active,nagaland,Indian,10100,Mining and Quarrying
U78100NL2023PTC013919,GOGIVERS SERVICES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,10000.00,2023-12-20,"C/O TOKIVI CHOPHY, MISHIKITO VILLAGE,Dimapur,Dimapur,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,78100,"Community, personal and Social Services"
U40102NL2010PTC008287,OKING ENERGY PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,2500000.00,200000.00,2010-11-20,"Opposite Circuit House   New Minister Hill,Kohima,Nagaland,799001-India",Unlisted,Strike Off,nagaland,Indian,40102,"Electricity, Gas and Water companies"
U40108NL2022PTC013635,TONGPOK POWER MARKETING PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2022-03-07,"H. NO. 6 KASHIRAM VILLAGE DIMAPUR,DIMAPUR,Dimapur,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,40108,"Electricity, Gas and Water companies"
