CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U65999DN2017PLC005515,BACHHAT VISION NIDHI LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,1000000.00,562050.00,2017-03-20,"SHOP NO-129, BUILDING NO A-2   1 ST FLOOR, LANDMARK SR. NO. 1/2/2, TOKA,RKHADA,SILVASSA,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,65999,Finance
U67120DN2012PTC005555,GOLD LINE BROKING PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,3000000.00,3000000.00,2012-05-23,"SHOP NO. 23, JALARAM DARSHAN,   SURVEY NO. 163/2, RAKHOLI,,SILVASSA,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,67120,Finance
U71200DN2024OPC005817,POWER PLUS CALIBRATION & AUTOMATION (OPC) PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,One Person Company,50000.00,50000.00,2024-06-14,"SHOP NO. 108, 1ST FLOOR,,SR. NO. 135/P, SACHIVALAY,Dadra & Nagar Haveli,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,71200,"Community, personal and Social Services"
L17119DN1988PLC000048,SUNFLAG FILAMENTS LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,110000000.00,99257500.00,1988-05-13,"PLOT NO. 27 & 28, SILVASSA, INDUSTRIAL CSL,   66 KVA ROAD, AMIL,,SILVASSA,Dadar & Nagar Haveli,Dadra & Nagar Haveli,396230-India",Listed,Active,dadra & nagar haveli,Indian,17119,Manufacturing (Textiles)
L31909DN1993PLC000056,SARLA PERFORMANCE FIBERS LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,100000000.00,83503000.00,1993-11-23,"SURVEY MO 59/1/4, AMLI   PIPARIA INDUSTRIAL ESTATE,SILVASSA,Dadra & Nagar Haveli,396230-India",Listed,Active,dadra & nagar haveli,Indian,31909,Manufacturing (Machinery and Equipments)
U17119DN1982PTC000011,SILVASSA SYNDET PVT.LTD.,ROC Ahmedabad,Company limited by shares,Non-government company,Private,3000000.00,967450.00,1982-09-01,"AMLI INDUSTRIAL ESTATE,SILVASSA, DADRA & NAGAR   HAVELI.,NA,Dadra & Nagar Haveli,000000-India",Unlisted,Active,dadra & nagar haveli,Indian,17119,Manufacturing (Textiles)
U17119DN1991PTC000038,AKSHAT SYNTHETIC PVT. LTD.,ROC Ahmedabad,Company limited by shares,Non-government company,Private,200000.00,2000.00,1991-07-05,"10E/105, MANGAL FIRTN OPP.COLLEGE HOSPITAL SILVASA   (U.T.) DADRA NAGAR HAVELI.,NA,Dadra & Nagar Haveli,000000-India",Unlisted,Under process of striking off,dadra & nagar haveli,Indian,17119,Manufacturing (Textiles)
U17119DN1993PTC000049,SAHAJANAND SYNTHETICS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000.00,2000.00,1993-03-30,"PLOT NO.II,GOVT.INDUSTRIALESTATE,MASAT,SILVASSA.,NA,Dadra & Nagar Haveli,000000-India",Unlisted,Strike Off,dadra & nagar haveli,Indian,17119,Manufacturing (Textiles)
U99999DN1991PTC000149,RELIANCE ENGINEERING ASSOCIATES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000000.00,73000000.00,1991-11-19,"342, KHARADPADA,   NAROLI , NEAR SILVASSA,NA,Dadra & Nagar Haveli,396235-India",Unlisted,Amalgamated,dadra & nagar haveli,Indian,99999,"Community, personal and Social Services"
U33112DN2013PTC000432,BHOOMI MEDLIFE PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2013-09-10,"SURVEY NO. 259/18/1 DEMNI ROAD,   VILLAGE ROAD,,SILVASSA,Dadar & Nagar Haveli,Dadra & Nagar Haveli,396230-India",Unlisted,Strike Off,dadra & nagar haveli,Indian,33112,Manufacturing (Machinery and Equipments)
U36109DN2020PTC005609,AAE PACKAGING PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000.00,100000.00,2020-07-23,"F-13, Pramukh Vihar, Phase 4,   Naroli Road,Silvassa,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,36109,Manufacturing (Others)
U15100DN2011PTC000482,BALBIR STRUCTURE PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,50000000.00,49700000.00,2011-01-27,"S. No. 285, Village Khadoli   Silvasa-Khanvel Road,Silvassa,Dadar & Nagar Haveli,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,15100,Manufacturing (Food stuffs)
