CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U50400TR2021PTC013881,EFTALIA TECHNOLOGIES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,10000.00,2021-02-11,"C/O GOUTAM SAHA, DURGA BARI AGT   AGARTALA,AGARTALA,West Tripura,Tripura,799001-India",Unlisted,Strike Off,tripura,Indian,50400,Trading
U51100TR2016PTC008469,STAGDAN ENTERPRISES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,200000.00,100000.00,2016-02-12,"BARJALA, NEAR LOKNATH VARIETIES,AGARTALA,West Tripura,Tripura,799006-India",Unlisted,Active,tripura,Indian,51100,Trading
U51109TR1999PTC005730,TRIPUR POLYMER PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,3000000.00,2500000.00,1999-04-12,"MADHYABANAMALIPUR   TRIPURA WEST,AGARTALA,Tripura,799001-India",Unlisted,Active,tripura,Indian,51109,Trading
U51109TR2005PTC007721,SURJYA KUMAR BANIK AGENCY PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,10000000.00,10000000.00,2005-04-27,"GANGAIL ROAD   DAS PATTY,AGARTALA,Tripura,799001-India",Unlisted,Active,tripura,Indian,51109,Trading
U56290TR2025OPC014501,NAYSANJIN (OPC) PRIVATE LIMITED,ROC Guwahati,Company limited by shares,Non-government company,One Person Company,100000.00,100000.00,2025-02-05,"C/O AJOY SAHA 9285/9279,HAPANIA NEAR NIRMALA,Sadar,West Tripura,Tripura,799014-India",Unlisted,Active,tripura,Indian,56290,"Transport, storage and Communications"
U60200TR2010SGC008282,TRIPURA URBAN TRANSPORT COMPANY LIMITED,ROC Shillong,Company limited by shares,State government company,Private,100000000.00,9010000.00,2010-01-23,"TRTC COMPLEX   KRISHNANAGAR,AGARTALA,West Tripura,Tripura,799001-India",Unlisted,Active,tripura,Indian,60200,"Transport, storage and Communications"
U45400TR2021PTC013890,DEBNATH ENGINEERS AND CONSULTANT PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2021-03-12,"C/O SHIBANI DEBNATH   W/O-LT MANINDRA DEBNATH, HARIHARDULA,BISHALGARH,West Tripura,Tripura,799102-India",Unlisted,Active,tripura,Indian,45400,Construction
U45500TR2021PTC013969,UNAKOTI CONSTRUCTION PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,500000.00,500000.00,2021-09-04,"C/o Pradip Kumar Sarkar, Natan Nagar   Near Dainik Sambad ,Airport Road,Agartala,West Tripura,Tripura,799009-India",Unlisted,Active,tripura,Indian,45500,Construction
U72200TR2020OPC013747,BISWAS INSTITUTE OF HARDWARE AND TECHNOLOGY (OPC) PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,One Person Company,1000000.00,100000.00,2020-01-03,"C/O SHYAMAL CHANDRA BISWAS   HAPANIA BAZAR,,HAPANIA,West Tripura,Tripura,799014-India",Unlisted,Active,tripura,Indian,72200,Business Services
U72300TR1997PTC005288,ATLANTIS TECHNOLOGY PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,100000.00,1997-12-26,"NORTH GATE RAJBARI   DIMSAGAR,AGARTALA,TRIPURA,Tripura,799001-India",Unlisted,Active,tripura,Indian,72300,Business Services
U88900TR2023NPL014310,LIGHT DIAMOND KENNEL FOUNDATION,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-11-02,"C/O BHANURAM DAS MC TILLA,MCTI,Sadar,West Tripura,Tripura,799001-India",Unlisted,Active,tripura,Indian,88900,"Community, personal and Social Services"
U90009TR2023PTC014297,PALMUSTI ENTERTAINMENT PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,10000.00,2023-09-29,"VILL ADHAIR DHAR PARA,PO BAIKHORA, SANTIRBAZAR,Santirbazar,South Tripura,Tripura,799144-India",Unlisted,Active,tripura,Indian,90009,"Community, personal and Social Services"
U66190TR2023PTC014242,BONGPE PAYMENT SOLUTION PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,1000000.00,2023-06-23,"HOUSE NO 2 LAKE PARA,VILL P.O ISHANPUR,Sidhai,West Tripura,Tripura,799212-India",Unlisted,Active,tripura,Indian,66190,Finance
U70200TR2024OPC014377,DAMITA PROJECTS (OPC) PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,One Person Company,500000.00,500000.00,2024-03-26,"C/o Debajit Dey, Agartala,Nr Tripura Gramin Bank,Sadar,West Tripura,Tripura,799003-India",Unlisted,Active,tripura,Indian,70200,"Community, personal and Social Services"
U72100TR2010PTC008310,AGARTALA INFORMATION TECHNOLOGY PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,5000000.00,210000.00,2010-09-09,"54/7 N S ROAD,AGARTALA,West Tripura,Tripura,799001-India",Unlisted,Active,tripura,Indian,72100,Business Services
U74990TR2019OPC013654,PRAPTI ASSOCIATES (OPC) PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,One Person Company,100000.00,100000.00,2019-03-27,"C/O Nripendra Malakarw S/O Birendra   Malakar,Ward No 2,Ambedkar Nagar,Ambassa,DHALAI TRIPURA,Dhalai,Tripura,799289-India",Unlisted,Active,tripura,Indian,74990,Business Services
U01100TR2018PTC013589,TRIPURESWARI FEED & LAYER PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,17500000.00,17150000.00,2018-09-01,"C/o Pranab Marak Sephaijala,Marakpara   Tripura 799102,Agartala,North Tripura,Tripura,799102-India",Unlisted,Active,tripura,Indian,01100,Agriculture and Allied Activities
U01100TR2020PTC013862,HILLSTOP HORTI PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,319500.00,2020-12-07,"SAIDA CHERRA,KUMARGHAT,NADIAPUR BAZAR,UNAKOTI,North Tripura,Tripura,799290-India",Unlisted,Active,tripura,Indian,01100,Agriculture and Allied Activities
U01100TR2021PTC013906,AMTALI FRUIT AND VEGETABLE PROCESSING PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,50000.00,2021-04-28,"C/o BIRAJ KANTI MALLIK, BARDOWALI   CHOWDHURY MILL,TRIPURA,West Tripura,Tripura,799003-India",Unlisted,Active,tripura,Indian,01100,Agriculture and Allied Activities
U01100TR2022PTC014040,RAIMA SHARMA ORGANIC FARMERS PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2022-01-13,"C/O JAGAT SADHAN JAMATIA,VILL RAMBHADRA   SINDHUJOY PARA,DIST GOMATI PO JATANBARI,TRIPURA,South Tripura,Tripura,799104-India",Unlisted,Active,tripura,Indian,01100,Agriculture and Allied Activities
U31300TR1984PTC002131,TRIPURA WIRE AND ALLIED INDUSTRIES PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,20000.00,1984-01-11,"Dhaleswar,   Nutan Pally,,Agartala,West Tripura,Tripura,799007-India",Unlisted,Active,tripura,Indian,31300,Manufacturing (Machinery and Equipments)
U74999TR2016OPC013478,MEDCOVASS PHARMA PRIVATE LIMITED (OPC),ROC Shillong,Company limited by shares,Non-government company,One Person Company,100000.00,100000.00,2016-05-10,"Jogendranagar,Agartala,West Tripura,Tripura,799004-India",Unlisted,Strike Off,tripura,Indian,74999,Business Services
